item_ID,label,description,english,tag_automated,check2_tag_remove,check2_tag_add,check2_tag_new,edited_by,check1_tag_remove,check1_tag_add
837,Mijn ouder en ik hadden plezier.,Parental Warmth (Positive Interaction Quality),My parent and I had fun.,,,,,Milla;Laura,,social interaction
838,Mijn ouder gaf mij aandacht.,Parental Warmth (Positive Interaction Quality),My parent gave me attention.,attention;cognition,,,,Milla;Laura,attention;cognition,social interaction
839,Mijn ouder begreep mij.,Parental Warmth (Positive Interaction Quality),My parent understood me.,,,,,Milla;Laura,,social interaction
840,Mijn ouder luisterde naar mij.,Parental Warmth (Positive Interaction Quality),My parent listened to me.,,,,,Milla;Laura,,social interaction
841,Mijn ouder uitte kritiek op mij.,Parent-Adolescent Conflict (Negative Interaction Quality),My parent criticized me.,,,,,Milla;Laura,,social interaction
842,Mijn ouder ergerde zich aan mij.,Parent-Adolescent Conflict (Negative Interaction Quality),My parent was annoyed by me.,,,,,Milla;Laura,,social interaction
843,Mijn ouder was irritant.,Parent-Adolescent Conflict (Negative Interaction Quality),My parent was annoying.,,,,,Milla;Laura,,social interaction
844,Mijn ouder en ik waren het oneens.,Parent-Adolescent Conflict (Negative Interaction Quality),My parent and I disagreed.,,,,,Milla;Laura,,social interaction
845,Mijn ouder en ik waren aan het bekvechten.,Parent-Adolescent Conflict (Negative Interaction Quality),My parent and I were quarreling.,,,,,Milla;Laura,,social interaction
846,What was I thinking just before the beep went off,Spontaneous thoughts,What was I thinking just before the beep went off,,,,,Milla;Laura,,
847,I feel happy,Positive mood rating,I feel happy,positive affect,,,,Milla;Laura,,
848,I feel cheerful ,Positive mood rating,I feel cheerful ,positive affect,,,,Milla;Laura,,
849,I feel relaxed,Positive mood rating,I feel relaxed,positive affect,,,,Milla;Laura,,
850,I feel content,Positive mood rating,I feel content,positive affect,,,,Milla;Laura,,
851,I feel low,Negative mood rating,I feel low,,,,,Milla;Laura,,negative affect
852,I feel ashamed,Negative mood rating,I feel ashamed,,,,,Milla;Laura,,negative affect
853,I feel anxious,Negative mood rating,I feel anxious,anxiety;negative affect;worry,,,,Milla;Laura,worry,
854,I feel wound up,Negative mood rating,I feel wound up,,,,,Milla;Laura,,negative affect
855,I feel scared,Negative mood rating,I feel scared,,,,,Milla;Laura,,negative affect
856,My first problem (hallucination/experience;  to be elicited at assessment interview) is present,Symptom intensity ,My first problem (hallucination/experience;  to be elicited at assessment interview) is present,psychosis;symptom,,,,Milla;Laura,,
857,My first problem (hallucination/experience;  to be elicited at assessment interview) is upsetting me,Symptom -related distress,My first problem (hallucination/experience;  to be elicited at assessment interview) is upsetting me,location;negative affect;psychosis;stress;symptom,,,,Milla;Laura,location,
858,My first problem (hallucination/experience;  to be elicited at assessment interview) is interfering with what I am doing,Disruption to life/interference,My first problem (hallucination/experience;  to be elicited at assessment interview) is interfering with what I am doing,psychosis,,,,Milla;Laura,,appraisal
859,My first problem (hallucination/experience;  to be elicited at assessment interview) is out of my control,Control appraisal,My first problem (hallucination/experience;  to be elicited at assessment interview) is out of my control,appraisal;psychosis,,,,Milla;Laura,,
860,My first problem (hallucination/experience;  to be elicited at assessment interview) is powerful,Power appraisal,My first problem (hallucination/experience;  to be elicited at assessment interview) is powerful,appraisal;psychosis,,,,Milla;Laura,,
861,"Right now, I believe this problem is to do with an illness",Insight,"Right now, I believe this problem is to do with an illness",physical health,,,,Milla;Laura,physical health,appraisal
862,"Right now, I believe this problem is to do with X (psychotic/delusional interpretation, to be elicited at same time as actual problem)",Psychotic appraisal,"Right now, I believe this problem is to do with X (psychotic/delusional interpretation, to be elicited at same time as actual problem)",appraisal;psychosis,,,,Milla;Laura,,
863,"Right now, I believe this problem is to do with the way my mind is working right now",Decentring,"Right now, I believe this problem is to do with the way my mind is working right now",,,,,Milla;Laura,,appraisal
864,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is present,Symptom intensity ,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is present,methodological;psychosis;symptom,,,,Milla;Laura,methodological,
865,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is true,Conviction,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is true,methodological;psychosis,,,,Milla;Laura,methodological,
866,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is upsetting me,symptom-related distress,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is upsetting me,location;methodological;negative affect;psychosis;stress;symptom,,,,Milla;Laura,methodological;location;stress,
867,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is interfering with what I am doing,Disruption to life/interference,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is interfering with what I am doing,methodological;psychosis,,,,Milla;Laura,methodological,
868,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is going round and round in my mind,Preoccupation,My second problem (delusion/thought disturbance/belief;  to be elicited at assessment interview. Will be written in front page of booklet) is going round and round in my mind,methodological;psychosis,,,,Milla;Laura,methodological,rumination
869,Where am I ,Situational context,Where am I ,location,,,,Milla;Laura,,
870,I am on my own ,Social context,I am on my own ,social context,,,,Milla;Laura,,
871,I am with people I like,Social context,I am with people I like,social context,,,,Milla;Laura,,appraisal
872,What am I doing ,Activity context,What am I doing ,activity,,,,Milla;Laura,,
873,This is pleasant,Activity context,This is pleasant,activity,,,,Milla;Laura,,appraisal
874,This is difficult,Activity context,This is difficult,activity,,,,Milla;Laura,,appraisal
875,"Since the last beep, my problems were present",Problem presence,"Since the last beep, my problems were present",,,,,Milla;Laura,,
876,When my problems happened I pushed them to the back of my mind,Coping,When my problems happened I pushed them to the back of my mind,coping;event,,,,Milla;Laura,event,emotion regulation
877,When my problems happened I shouted back,Coping,When my problems happened I shouted back,coping;event,,,,Milla;Laura,event,emotion regulation
878,When my problems happened I did something else,Coping,When my problems happened I did something else,coping;event,,,,Milla;Laura,event,emotion regulation
879,When my problems happened I prayed,Coping,When my problems happened I prayed,coping;event,,,,Milla;Laura,event,emotion regulation
880,When my problems happened I went to bed,Coping,When my problems happened I went to bed,coping;event,,,,Milla;Laura,event,emotion regulation
881,When my problems happened I reassured myself,Coping,When my problems happened I reassured myself,coping;event,,,,Milla;Laura,event,emotion regulation
882,When my problems happened I thought about it differently,Coping,When my problems happened I thought about it differently,coping;event,,,,Milla;Laura,event,emotion regulation
883,When my problems happened I isolated myself,Coping,When my problems happened I isolated myself,coping;event,,,,Milla;Laura,event,emotion regulation
884,When my problems happened I checked it out,Coping,When my problems happened I checked it out,coping;event,,,,Milla;Laura,event,emotion regulation
885,When my problems happened I talked to someone,Coping,When my problems happened I talked to someone,coping;event,,,,Milla;Laura,event,emotion regulation
886,When my problems happened I just let it wash over me until it was over,Coping,When my problems happened I just let it wash over me until it was over,coping;event,,,,Milla;Laura,event,emotion regulation
887,When my problems happened I took some medication (prescribed),Coping,When my problems happened I took some medication (prescribed),coping;event,,,,Milla;Laura,event,emotion regulation
888,When my problems happened I took drugs (not prescribed),Coping,When my problems happened I took drugs (not prescribed),coping;event;substance use,,,,Milla;Laura,event,emotion regulation
889,When my problems happened other (please specify) ,Coping,When my problems happened other (please specify) ,coping;event,,,,Milla;Laura,event,emotion regulation
890,The beep disturbed me ,Disturbance,The beep disturbed me ,methodological,,,,Milla;Laura,,
891,It is now extactly:…....hrs…..min,Time,It is now extactly:…....hrs…..min,,,,,Milla;Laura,,
892,I feel down,Negative affect,,negative affect,,,,Milla;Laura,,
893,I feel anxious,Negative affect,,negative affect,,,,Milla;Laura,,
894,I feel insecure,Negative affect,,negative affect,,,,Milla;Laura,,
895,I feel lonely,Negative affect,,negative affect,,,,Milla;Laura,,
896,I feel guilty,Negative affect,,negative affect,,,,Milla;Laura,,
897,I feel like I can trust people,Psychosis,,psychosis,,,,Milla;Laura,,
898,I feel safe,Psychosis,,psychosis,,,,Milla;Laura,,
899,I feel like I'm detached from reality,Psychosis,,psychosis,,,,Milla;Laura,,
900,I'm preoccupied by my thoughts,Psychosis,,psychosis,,,,Milla;Laura,,
901,I'm having difficulty expressing my thoughts,Psychosis,,psychosis,,,,Milla;Laura,,
902,I'm feeling sensitive to the world around me,Psychosis,,psychosis,,,,Milla;Laura,,
903,I'm finding it easy to concentrate,Psychosis,,psychosis,,,,Milla;Laura,,
904,I'm hearing or seeing things that other people can't,Psychosis,,psychosis,,,,Milla;Laura,,
905,What are you doing?,Activity stress,,activity;stress,,,,Milla;Laura,stress,
906,I would rather do something else,Activity stress,,activity;stress,,,,Milla;Laura,stress,appraisal
907,This is difficult for me,Activity stress,,activity;stress,,,,Milla;Laura,stress,appraisal
908,I can do this well,Activity stress,,activity;stress,,,,Milla;Laura,stress,appraisal
909,What was the most important event since the last beep?,Event stress,,event;stress,,,,Milla;Laura,stress,
910,How pleasant was that event?,Event stress,,event;stress,,,,Milla;Laura,stress,appraisal
911,Who are you with right now?,Social stress,,stress,,,,Milla;Laura,stress,social context
912,I would prefer to be alone,Social stress,,stress,,,,Milla;Laura,stress,appraisal
